,Unnamed: 0,id,full_name,Age,FG_PCT,FGA/GP,FG3A/GP,FG3_PCT,REB/GP,AST/GP,STL/GP,PTS/GP,labels,labels_cat
396,396,1629670,Jordan Nwora,24.0,0.4666666666666667,5.42831541218638,2.5759856630824376,0.489,3.1881720430107525,0.5060931899641578,0.3232974910394265,6.518279569892473,3,3
397,397,203948,Johnny O'Bryant III,25.0,0.446,3.3443680502504027,0.4889369889369889,0.471,2.0718423733129616,0.5341510341510342,0.1116310160427807,3.5888613020965963,3,3
398,398,1626220,Royce O'Neale,29.0,0.4286666666666666,5.792540578259665,3.563770840172196,0.3746666666666667,4.69749659088673,2.1423388731545203,0.9551602749308602,6.715446251423728,0,0
399,399,1628400,Semi Ojeleye,27.0,0.365,3.1262541883936423,1.7971842042355952,0.3417142857142857,2.2049013828282957,0.4045190083180383,0.2510707499199799,3.46749644467674,3,3
400,400,1626143,Jahlil Okafor,25.0,0.552125,6.732416243103804,0.1159987424897882,0.17775,4.210771155300656,0.7663555453122131,0.2184268319801579,8.581690479184084,1,1
401,401,1629643,Chuma Okeke,24.0,0.3596666666666666,6.071428571428572,3.5444444444444443,0.313,3.7264550264550262,1.7100529100529105,0.8174603174603176,6.332804232804233,0,0
402,402,1629006,Josh Okogie,24.0,0.4037999999999999,4.192350685785819,1.7357937042386002,0.2224,2.518233163257767,0.8809009230160523,0.7963659729847343,5.173938962785327,3,3
403,403,1630168,Onyeka Okongwu,21.0,0.6986666666666667,4.312777777777778,0.02,0.0,4.718611111111112,0.571388888888889,0.5352777777777779,7.242222222222222,1,1
404,404,1630171,Isaac Okoro,21.0,0.3833333333333333,5.925373134328358,2.345771144278607,0.2133333333333333,2.3582089552238803,1.2388059701492538,0.6703980099502488,6.6393034825870645,3,3
405,405,1629644,KZ Okpala,23.0,0.4024999999999999,2.0325772200772203,0.9473616473616472,0.209,1.5725546975546976,0.4700450450450451,0.2151866151866152,2.075788288288288,3,3
406,406,203506,Victor Oladipo,30.0,0.4263333333333334,14.550706062325268,5.334107020056549,0.3388333333333333,4.486710478376327,3.99141134274137,1.4676222043027816,17.11652498075809,4,4
407,407,1628419,Cameron Oliver,25.0,0.6214999999999999,7.875,2.375,0.3205,4.125,1.375,0.5,11.125,0,0
408,408,203482,Kelly Olynyk,31.0,0.4800833333333334,8.186742564851786,3.574506874183674,0.3894166666666667,5.36079257236177,2.393495577639096,0.8730713022421854,11.034933443016188,0,0
409,409,1630647,Eugene Omoruyi,25.0,0.469,2.7916666666666665,0.9166666666666666,0.375,2.041666666666667,0.4166666666666666,0.0,4.041666666666666,3,3
